nu,[0]CH4-HITRAN:X=0.0001-T=300K-P=0.13157894736842105atm-L=100cm
2866.26,0.00003258674495334934
2866.27,0.000031187602497558956
2866.28,0.00004478594701694958
2866.29,0.000037004187275744466
2866.3,0.000023017257329156786
2866.31,0.000019953020238355127
2866.32,0.000019882991536250695
2866.33,0.00002252686918666364
2866.34,0.000030063919229913508
2866.35,0.00005143783403607631
2866.36,0.00012248148606933097
2866.37,0.0002241362397107346
2866.38,0.00018777535164734001
2866.39,0.00011771719711925348
2866.4,0.00004974431158343162
2866.41,0.000027178531577011463
2866.42,0.000017846301880411265
2866.43,0.00001333116572389293
2866.44,0.000011874070179546424
2866.45,0.000011475065173934108
2866.46,0.000008395695226757603
2866.47,0.000007189075645022126
2866.48,0.000006744024130659768
2866.49,0.000006889635817102278
2866.5,0.000006161645920574207
2866.51,0.000005488742666096275
2866.52,0.0000051934742046526486
2866.53,0.000004993947307505538
2866.54,0.000004940528877494721
2866.55,0.0000051629150103322006
2866.56,0.000005726189851326467
2866.57,0.000005973977946327612
2866.58,0.000006713668173488563
2866.59,0.00000616966694280378
2866.6,0.000005885877460130964
2866.61,0.000006394780089931501
2866.62,0.000007419116912860486
2866.63,0.000009467653186261384
2866.64,0.00001420758820040232
2866.65,0.00002536828973427227
2866.66,0.00005331570586640558
2866.67,0.00011421120553183936
2866.68,0.00010973705978768161
2866.69,0.00004155803595780619
2866.7,0.000019259489022383643
2866.71,0.00001265337145766363
2866.72,0.000010006722353645727
2866.73,0.000008491907365167577
2866.74,0.000007592623215538419
2866.75,0.000006706991582148729
2866.76,0.000006633267026433274
2866.77,0.000006953011096117117
2866.78,0.000007820222809529432
2866.79,0.00000878630255761477
2866.8,0.00001025778973365494
2866.81,0.000014640870609739192
2866.82,0.000020627590011875756
2866.83,0.00002155961423127796
2866.84,0.000029530603314766205
2866.85,0.00005557951819130667
2866.86,0.00014284582294385543
2866.87,0.0002913324350117205
2866.88,0.000169920425465774
2866.89,0.00006398320597778392
2866.9,0.0000330551251629097
2866.91,0.000022952928389764594
2866.92,0.00001852419590485737
2866.93,0.000015592520597198304
2866.94,0.000016694794391592725
2866.95,0.00002011314479351482
2866.96,0.00001638154114051814
2866.97,0.000016486201695969054
2866.98,0.000017610484004872035
2866.99,0.000022390100478930678
2867,0.000037475783623457535
2867.01,0.000053052892720040326
2867.02,0.00003680702573648619
2867.03,0.000034167445814966425
2867.04,0.00004037729469312978
2867.05,0.00005268881464168104
2867.06,0.0000725918962619207
2867.07,0.00010922212868247104
2867.08,0.00018651494875073662
2867.09,0.00038692777065848756
2867.1,0.0010322811248735582
2867.11,0.00198321500899498
2867.12,0.0012510882188304325
2867.13,0.0005040325067802975
2867.14,0.0002244891742006119
2867.15,0.00012423015660973621
2867.16,0.0000788847716357863
2867.17,0.00005573951421113828
2867.18,0.00004183905498262568
2867.19,0.00003293113928501359
2867.2,0.00002997235755156141
2867.21,0.00003942927345073334
2867.22,0.00002864814243322611
2867.23,0.000017879724770039628
2867.24,0.00001361923903469046
2867.25,0.00001151675084022586
2867.26,0.000010226729632119053
2867.27,0.00000932347283564776
2867.28,0.000008167202266779663
2867.29,0.000007449029652918188
2867.3,0.000006937916048979258
2867.31,0.000006527714952436496
2867.32,0.000006359367221283605
2867.33,0.000006572448544509179
2867.34,0.000007787082919434806
2867.35,0.000012886329629618185
2867.36,0.00002645695111192071
2867.37,0.000018912615654234493
2867.38,0.000008816403615290876
2867.39,0.000006291059864443251
2867.4,0.000005860019616615096
2867.41,0.000004793694544906252
2867.42,0.000004426380861423179
2867.43,0.0000048210556101817335
2867.44,0.000006208262299214672
2867.45,0.000012392162103412832
2867.46,0.00000942950652149376
2867.47,0.000004996968654338861
2867.48,0.000004437530459455288
2867.49,0.000004394190122931436
2867.5,0.0000054935393022112446
2867.51,0.000005624359336040792
2867.52,0.000004282284720904848
2867.53,0.000004194803859484896
2867.54,0.000004401700608888311
2867.55,0.000005499085389863261
2867.56,0.000008968910493575879
2867.57,0.000008382373885329977
2867.58,0.000013462720370452916
2867.59,0.000027203347236275056
2867.6,0.000025315222057576913
2867.61,0.000014761528063760116
2867.62,0.000013026995096893429
2867.63,0.000020514971217265933
2867.64,0.00004325315532486722
2867.65,0.00003473652385342762
2867.66,0.000019398819294634515
2867.67,0.00001961891712595851
2867.68,0.00003175713670511216
2867.69,0.00006610735982114817
2867.7,0.00006985476481792371
2867.71,0.00003980636630792451
2867.72,0.0000361089997319552
2867.73,0.00004783509355833836
2867.74,0.00008478867042870944
2867.75,0.00020881965818705456
2867.76,0.0005273669083583045
2867.77,0.0004239699002486949
2867.78,0.00016699063441353874
2867.79,0.0001262432395868966
2867.8,0.00018125716777976254
2867.81,0.00011186826423663941
2867.82,0.00004761332883099676
2867.83,0.00002883146262042555
2867.84,0.000023486960753294302
2867.85,0.00002688957256841469
2867.86,0.000044139221758609325
2867.87,0.00004163969727451309
2867.88,0.00002002437460295728
2867.89,0.00001188425909028228
2867.9,0.00000903949888325163
2867.91,0.0000067520873347740095
2867.92,0.000005487239222580242
2867.93,0.000004889273008604876
2867.94,0.000004726957917407201
2867.95,0.0000055177203288524105
2867.96,0.0000063483863449153534
2867.97,0.000004595286123044929
2867.98,0.000003812543975517802
2867.99,0.000003444225089103026
2868,0.000003351413848802326
2868.01,0.000003630900141975966
2868.02,0.000004426039017355845
2868.03,0.000003786974733448546
2868.04,0.000003832651576138065
2868.05,0.000004430626205648193
2868.06,0.000005547783083711375
2868.07,0.000010839165090675716
2868.08,0.000018677512402871507
2868.09,0.000010417611230413851
2868.1,0.000008006431329945288
2868.11,0.000012781267084088863
2868.12,0.000015676800873915383
2868.13,0.000008806789873375187
2868.14,0.000006664609327857623
2868.15,0.000007097646192823694
2868.16,0.000007691757940732413
2868.17,0.000009955948232874862
2868.18,0.000010063598088977954
2868.19,0.000013474148408342117
2868.2,0.000023647582459073397
2868.21,0.00005637392158268559
2868.22,0.00007846557720622886
2868.23,0.0000696392467807143
2868.24,0.00005998595411978756
2868.25,0.00006516570282081888
2868.26,0.00003905428473561425
2868.27,0.000035068373836360336
2868.28,0.000052065001370396686
2868.29,0.00011824627893129876
2868.3,0.0004471062903616236
2868.31,0.0006830154657115143
2868.32,0.00019617471374914252
2868.33,0.0000655245927101091
2868.34,0.00003292141741090748
2868.35,0.000020366588612722295
2868.36,0.000014244800087443966
2868.37,0.000010834409838577697
2868.38,0.000008796147581696079
2868.39,0.000007427686460597757
2868.4,0.000006448960901765702
2868.41,0.000005780418784137177
2868.42,0.000005336373397751028
2868.43,0.0000050379809376282796
2868.44,0.000004883994466186839
2868.45,0.0000049791020683823725
2868.46,0.000005079620865172597
2868.47,0.000004845895318851782
2868.48,0.000004962703391162775
2868.49,0.0000052038111819301166
2868.5,0.00000544559628144344
2868.51,0.000006152039178089473
2868.52,0.000008864577363721806
2868.53,0.000018346760290181672
2868.54,0.00001800012040498682
2868.55,0.000019692353284576276
2868.56,0.00001526479917877656
2868.57,0.00001092306865857013
2868.58,0.000013600608662353232
2868.59,0.000013529928593445461
2868.6,0.000014117821885345997
2868.61,0.00001857490511495399
2868.62,0.00002216020164311381
2868.63,0.00003073787696830696
2868.64,0.0000332472801637578
2868.65,0.00003093251180675339
2868.66,0.00003703993087149653
2868.67,0.0000506930557336039
2868.68,0.00007779170223108275
2868.69,0.00013016684675861583
2868.7,0.0002632400669724475
2868.71,0.0007078970621933557
2868.72,0.0013697711569986852
2868.73,0.0007622801106822519
2868.74,0.0002825755550163226
2868.75,0.00013950403981269205
2868.76,0.00008364387259151932
2868.77,0.00005759300196589016
2868.78,0.000045113231354203387
2868.79,0.000039694846910786174
2868.8,0.00003838544906232679
2868.81,0.00004181186520663976
2868.82,0.00005238400315476284
2868.83,0.00007606439012492378
2868.84,0.0001341382261837965
2868.85,0.00028305140913933036
2868.86,0.0007495643420144764
2868.87,0.0009164167067808653
2868.88,0.00035506044296139573
2868.89,0.00014607192152713117
2868.9,0.0000871724811710644
2868.91,0.0000820348683675594
2868.92,0.00011144762215871645
2868.93,0.0001231022658673491
2868.94,0.00017760949978442225
2868.95,0.00010220185417518357
2868.96,0.000042912913526073186
2868.97,0.000024561670331129798
2868.98,0.000017038316492977915
2868.99,0.000012981499849556467
2869,0.000010532499606866894
2869.01,0.00000897038149054937
2869.02,0.000008067965859265039
2869.03,0.000008606146262695508
2869.04,0.00000879354624654114
2869.05,0.000009927149379817552
2869.06,0.000008082166904037472
2869.07,0.00000561452224224489
2869.08,0.00000482934297899303
2869.09,0.000004600852861620586
2869.1,0.000004753145025671848
2869.11,0.000005571673612419652
2869.12,0.000008519225426299024
2869.13,0.000018275575447430745
2869.14,0.000023217627880569604
2869.15,0.000011124286057342131
2869.16,0.00000652830368734365
2869.17,0.000005294892634032591
2869.18,0.0000037762442166957175
2869.19,0.000003253563739380385
2869.2,0.000003119153153319166
2869.21,0.000004480066428013298
2869.22,0.000005320108456291399
2869.23,0.0000030033952829360124
2869.24,0.0000022551706159573724
2869.25,0.0000020096482164624755
2869.26,0.0000019031422098029817
2869.27,0.0000018730032298745017
2869.28,0.0000019663777064185907
2869.29,0.0000026085655277209223
2869.3,0.000005297235638352857
2869.31,0.0000035895295179067517
2869.32,0.0000020075233885442182
2869.33,0.0000017032973506008508
2869.34,0.0000016162151939090233
2869.35,0.000001598519088749818
2869.36,0.0000016780678090112756
2869.37,0.000001786288378679557
2869.38,0.0000017979619098695058
2869.39,0.0000018392543068592177
2869.4,0.0000019472306950564076
2869.41,0.000002194742299049265
2869.42,0.0000026377878414506916
2869.43,0.0000034627093162486603
2869.44,0.00000522381567504165
2869.45,0.00000999108027492995
2869.46,0.000025962876932965188
2869.47,0.00006698727101300788
2869.48,0.00004264684706916537
2869.49,0.000014040745140091757
2869.5,0.000006795541846572377
2869.51,0.000004256654405186578
2869.52,0.000004009330121017825
2869.53,0.0000038982612318822425
2869.54,0.0000025564521661819045
2869.55,0.0000018256730125296146
2869.56,0.0000017806836660927173
2869.57,0.000001697787645309647
2869.58,0.000001343751506621981
2869.59,0.0000013020463046697719
2869.6,0.0000015219683264874307
2869.61,0.0000012748754414072139
2869.62,0.0000010718727464758143
2869.63,0.000001010162353609348
2869.64,9.799400257611046e-7
2869.65,9.680905168361981e-7
2869.66,9.685813058323814e-7
2869.67,9.686983731905645e-7
2869.68,0.0000010107844538320243
2869.69,0.0000011340476461136283
2869.7,0.000001494600658377812
2869.71,0.0000027399578220902168
2869.72,0.000002509196995731691
2869.73,0.0000014031304694318263
2869.74,0.0000011521907441161177
2869.75,0.000001365999453496269
2869.76,0.0000015736743931225462
2869.77,0.0000011144185486808356
2869.78,0.000001019299536121373
2869.79,0.000001088819565857794
2869.8,0.0000014775240290921894
2869.81,0.000002075409584018482
2869.82,0.0000016002102324595827
2869.83,0.0000014025340447959058
2869.84,0.0000017536450547007847
2869.85,0.0000034288087802972503
2869.86,0.00000831517849230114
2869.87,0.000006512898520337299
2869.88,0.0000026887116828811455
2869.89,0.000001470996255805616
2869.9,0.000001142364348025574
2869.91,0.0000010152670370146012
2869.92,9.5745452916405e-7
2869.93,9.332602385914148e-7
2869.94,9.316311681926022e-7
2869.95,9.54103927163203e-7
2869.96,0.0000010266900042586299
2869.97,0.0000012664646901714607
2869.98,0.0000016776740543212247
2869.99,0.0000022456778525577755
2870,0.000002323254602611288
2870.01,0.00000413312970124598
2870.02,0.0000032362876198520668
2870.03,0.000002110178984644892
2870.04,0.0000026244835543009443
2870.05,0.0000016881587885055573
2870.06,0.0000012372107712337641
2870.07,0.0000011530060951766426
2870.08,0.000001165742593033417
2870.09,0.0000013513358050396181
2870.1,0.0000017686208529199717
2870.11,0.0000017900122175808986
2870.12,0.0000014560122044147585
2870.13,0.0000014094528537239275
2870.14,0.0000015942292902686724
2870.15,0.0000023647375252439362
2870.16,0.000002128528763262222
2870.17,0.0000021962604678646198
2870.18,0.000001844842977022027
2870.19,0.000001890719614267105
2870.2,0.0000022350436256596192
2870.21,0.0000018794696792816111
2870.22,0.0000017620761375873572
2870.23,0.000001878772519307433
2870.24,0.000002146084078570288
2870.25,0.0000025291838859322387
2870.26,0.000002646825881778297
2870.27,0.0000032310305609396593
2870.28,0.0000038126193506226736
2870.29,0.000003720655444905357
2870.3,0.000003968449731635567
2870.31,0.0000045661203225637555
2870.32,0.000004638254814517985
2870.33,0.000005317728405909679
2870.34,0.0000065910038730062656
2870.35,0.000008935642906721937
2870.36,0.000014181482024544647
2870.37,0.000022837879436897625
2870.38,0.00004878368020264909
2870.39,0.00005201973312844101
2870.4,0.00003875586883411461
2870.41,0.00005242916646531808
2870.42,0.00011047533252612857
2870.43,0.00031977157706857554
2870.44,0.0006299596254334705
2870.45,0.00028465614517655556
2870.46,0.00009551818282720282
2870.47,0.000045890067494858263
2870.48,0.000028460661201622058
2870.49,0.000022103536555065072
2870.5,0.000027184450943698672
2870.51,0.000044252684697601164
2870.52,0.00002601401487788533
2870.53,0.000012712866624306667
2870.54,0.000009807189244828548
2870.55,0.000009624865340426457
2870.56,0.000007956211240272334
2870.57,0.000009754186812906079
2870.58,0.000007780626432793122
2870.59,0.00000505357290130698
2870.6,0.000004101147158849919
2870.61,0.0000038184829952500765
2870.62,0.000003757218139480918
2870.63,0.000004010738431249247
2870.64,0.000004763338385480343
2870.65,0.0000063898722661644874
2870.66,0.000011554851728765578
2870.67,0.00003096272245697145
2870.68,0.00003795166836403144
2870.69,0.000018345462011193485
2870.7,0.000024207094388263502
2870.71,0.00002070725627126146
2870.72,0.000012463146354868648
2870.73,0.000020692658194540315
2870.74,0.0000212168829866869
2870.75,0.000010331073106257657
2870.76,0.000007775525844914498
2870.77,0.000011111536713569415
2870.78,0.00001873381897291811
2870.79,0.000017240896310007423
2870.8,0.000011979793979112
2870.81,0.00001125567955121942
2870.82,0.000011194781699877904
2870.83,0.000015129334814536271
2870.84,0.000029876468774974764
2870.85,0.00006845297377133099
2870.86,0.00010182053874215882
2870.87,0.00005558508607295481
2870.88,0.00006189569079672104
2870.89,0.00010986059561510985
